file, segment, start, end, dur, filedur, mean_intensity
engl310_13_synth_base,np,124.590,125.607,1.018,174.649,79.628,
engl310_13_synth_base,uh,125.607,125.883,0.275,174.649,76.811,
engl310_13_synth_base,np,125.883,126.215,0.332,174.649,75.768,
engl310_13_synth_base,sil,126.215,126.484,0.269,174.649,38.278,
engl310_13_synth_base,np,126.484,127.242,0.758,174.649,78.706,
engl310_13_synth_base,uh,127.242,127.553,0.311,174.649,75.253,
engl310_13_synth_base,in,127.553,127.842,0.288,174.649,42.842,
engl310_13_synth_base,sil,127.842,127.906,0.065,174.649,34.837,
engl310_13_synth_base,np,127.906,128.711,0.805,174.649,78.799,
engl310_13_synth_base,in,128.711,128.961,0.250,174.649,44.900,
engl310_13_synth_base,uh,128.961,129.226,0.266,174.649,80.003,
engl310_13_synth_base,np,129.226,129.722,0.496,174.649,79.026,
engl310_13_synth_base,sil,129.722,129.806,0.084,174.649,37.914,
engl310_13_synth_base,np,129.806,130.250,0.444,174.649,74.144,
engl310_13_synth_base,um,130.250,130.477,0.227,174.649,74.758,
engl310_13_synth_base,np,130.477,131.238,0.761,174.649,75.997,
engl310_13_synth_base,sil,131.238,131.685,0.447,174.649,27.360,
engl310_13_synth_base,np,131.685,133.150,1.465,174.649,75.215,
engl310_13_synth_base,sil,133.150,133.396,0.246,174.649,41.676,
engl310_13_synth_base,np,133.396,133.792,0.396,174.649,75.581,
engl310_13_synth_base,sil,133.792,134.699,0.907,174.649,23.776,
engl310_13_synth_base,cl,134.699,134.790,0.091,174.649,50.575,
engl310_13_synth_base,np,134.790,136.142,1.351,174.649,77.213,
engl310_13_synth_base,sil,136.142,137.354,1.212,174.649,27.009,
engl310_13_synth_base,cl,137.354,137.577,0.224,174.649,40.921,
engl310_13_synth_base,sil,137.577,137.733,0.156,174.649,29.970,
engl310_13_synth_base,cl,137.733,137.830,0.097,174.649,45.733,
engl310_13_synth_base,in,137.830,138.083,0.253,174.649,43.109,
engl310_13_synth_base,um,138.083,138.530,0.447,174.649,72.000,
engl310_13_synth_base,sil,138.530,139.554,1.024,174.649,37.492,
engl310_13_synth_base,in,139.554,139.931,0.377,174.649,44.282,
engl310_13_synth_base,sil,139.931,140.245,0.314,174.649,32.003,
engl310_13_synth_base,np,140.245,141.940,1.695,174.649,76.706,
engl310_13_synth_base,um,141.940,142.284,0.344,174.649,77.684,
engl310_13_synth_base,ex,142.284,143.706,1.423,174.649,49.932,
engl310_13_synth_base,sil,143.706,144.196,0.489,174.649,38.347,
engl310_13_synth_base,np,144.196,145.867,1.671,174.649,81.086,
engl310_13_synth_base,sil,145.867,146.051,0.185,174.649,50.900,
engl310_13_synth_base,in,146.051,146.375,0.324,174.649,43.558,
engl310_13_synth_base,uh,146.375,146.705,0.330,174.649,79.239,
engl310_13_synth_base,np,146.705,148.218,1.513,174.649,78.051,
engl310_13_synth_base,in,148.218,148.549,0.331,174.649,52.723,
engl310_13_synth_base,uh,148.549,148.837,0.288,174.649,81.675,
engl310_13_synth_base,in,148.837,149.087,0.250,174.649,53.788,
engl310_13_synth_base,np,149.087,149.463,0.377,174.649,81.560,
engl310_13_synth_base,um,149.463,149.807,0.343,174.649,80.726,
engl310_13_synth_base,sil,149.807,151.768,1.961,174.649,39.918,
engl310_13_synth_base,uh,151.768,152.268,0.499,174.649,70.245,
engl310_13_synth_base,sil,152.268,152.585,0.318,174.649,29.584,
engl310_13_synth_base,um,152.585,153.026,0.440,174.649,73.493,
engl310_13_synth_base,sil,153.026,153.437,0.412,174.649,34.811,
engl310_13_synth_base,cl,153.437,153.505,0.068,174.649,50.911,
engl310_13_synth_base,sil,153.505,153.667,0.162,174.649,27.710,
engl310_13_synth_base,in,153.667,153.803,0.136,174.649,38.942,
engl310_13_synth_base,sil,153.803,153.930,0.126,174.649,30.698,
engl310_13_synth_base,np,153.930,154.678,0.749,174.649,72.009,
engl310_13_synth_base,in,154.678,154.879,0.201,174.649,34.655,
engl310_13_synth_base,sil,154.879,154.993,0.113,174.649,38.880,
engl310_13_synth_base,np,154.993,155.449,0.457,174.649,73.652,
engl310_13_synth_base,um,155.449,155.885,0.435,174.649,75.805,
engl310_13_synth_base,sil,155.885,156.261,0.376,174.649,50.706,
engl310_13_synth_base,in,156.261,156.873,0.612,174.649,38.449,
engl310_13_synth_base,sil,156.873,156.970,0.097,174.649,29.843,
engl310_13_synth_base,um,156.970,157.502,0.531,174.649,75.119,
engl310_13_synth_base,sil,157.502,158.281,0.779,174.649,35.095,
engl310_13_synth_base,in,158.281,158.634,0.353,174.649,35.310,
engl310_13_synth_base,np,158.634,159.233,0.599,174.649,80.074,
engl310_13_synth_base,sil,159.233,159.687,0.454,174.649,29.479,
engl310_13_synth_base,np,159.687,162.639,2.952,174.649,77.534,
engl310_13_synth_base,in,162.639,162.856,0.216,174.649,37.526,
engl310_13_synth_base,np,162.856,163.429,0.574,174.649,77.778,
engl310_13_synth_base,in,163.429,163.737,0.308,174.649,45.602,
engl310_13_synth_base,uh,163.737,163.987,0.250,174.649,78.516,
engl310_13_synth_base,np,163.987,164.686,0.699,174.649,78.578,
engl310_13_synth_base,in,164.686,164.952,0.266,174.649,46.464,
engl310_13_synth_base,sil,164.952,165.039,0.087,174.649,47.460,
engl310_13_synth_base,um,165.039,165.483,0.444,174.649,76.793,
engl310_13_synth_base,sil,165.483,166.313,0.830,174.649,30.341,
engl310_13_synth_base,cl,166.313,166.407,0.094,174.649,49.752,
engl310_13_synth_base,sil,166.407,166.468,0.062,174.649,32.349,
engl310_13_synth_base,np,166.468,167.479,1.010,174.649,76.938,
engl310_13_synth_base,sil,167.479,167.770,0.292,174.649,31.815,
engl310_13_synth_base,np,167.770,168.198,0.428,174.649,76.809,
engl310_13_synth_base,in,168.198,168.441,0.243,174.649,40.083,
engl310_13_synth_base,np,168.441,169.310,0.869,174.649,78.441,
engl310_13_synth_base,sil,169.310,169.809,0.499,174.649,29.021,
engl310_13_synth_base,np,169.809,170.421,0.612,174.649,75.625,
engl310_13_synth_base,in,170.421,170.807,0.386,174.649,50.068,
engl310_13_synth_base,uh,170.807,171.280,0.473,174.649,73.383,
engl310_13_synth_base,sil,171.280,171.742,0.462,174.649,40.464,
engl310_13_synth_base,np,171.742,172.510,0.768,174.649,80.044,
engl310_13_synth_base,sil,172.510,173.466,0.956,174.649,37.497,
engl310_13_synth_base,cl,173.466,173.544,0.078,174.649,55.238,
engl310_13_synth_base,sil,173.544,173.618,0.075,174.649,38.716,
engl310_13_synth_base,np,173.618,174.234,0.616,174.649,81.955,
engl310_13_synth_base,in,174.234,174.649,0.415,174.649,50.312,
engl310_24_original,np,0,3.165,3.165,184.022,73.135,
engl310_24_original,ex,3.165,3.549,0.384,184.022,48.254,
engl310_24_original,pau,3.549,4.378,0.829,184.022,42.226,
engl310_24_original,np,4.378,5.741,1.363,184.022,73.281,
engl310_24_original,pau,5.741,6.199,0.459,184.022,41.822,
engl310_24_original,other: sniffle,6.199,6.522,0.323,184.022,51.147,
engl310_24_original,pau,6.522,6.927,0.406,184.022,42.107,
engl310_24_original,cl,6.927,7.048,0.121,184.022,51.315,
engl310_24_original,in,7.048,7.449,0.401,184.022,45.848,
engl310_24_original,pau,7.449,7.640,0.191,184.022,45.085,
engl310_24_original,uh,7.640,7.887,0.247,184.022,72.335,
engl310_24_original,ex,7.887,8.228,0.341,184.022,61.411,
engl310_24_original,pau,8.228,9.524,1.296,184.022,44.610,
engl310_24_original,np,9.524,12.121,2.596,184.022,70.440,
engl310_24_original,pau,12.121,13.005,0.884,184.022,39.557,
engl310_24_original,in,13.005,13.327,0.322,184.022,42.609,
engl310_24_original,pau,13.327,13.540,0.213,184.022,40.191,
engl310_24_original,np,13.540,14.395,0.855,184.022,71.619,
engl310_24_original,pau,14.395,15.262,0.867,184.022,38.760,
engl310_24_original,np,15.262,17.244,1.981,184.022,72.031,
engl310_24_original,pau,17.244,18.790,1.546,184.022,37.481,
engl310_24_original,cl,18.790,18.867,0.077,184.022,58.364,
engl310_24_original,pau,18.867,18.986,0.119,184.022,49.516,
engl310_24_original,uh,18.986,19.313,0.326,184.022,79.146,
engl310_24_original,in,19.313,20.203,0.890,184.022,46.256,
engl310_24_original,pau,20.203,20.289,0.086,184.022,37.519,
engl310_24_original,np,20.289,22.285,1.996,184.022,73.625,
engl310_24_original,ex,22.285,22.626,0.341,184.022,48.020,
engl310_24_original,pau,22.626,22.767,0.142,184.022,37.015,
engl310_24_original,in,22.767,23.151,0.383,184.022,44.018,
engl310_24_original,pau,23.151,23.238,0.087,184.022,37.681,
engl310_24_original,uh,23.238,23.572,0.334,184.022,70.872,
engl310_24_original,pau,23.572,23.909,0.337,184.022,42.280,
engl310_24_original,np,23.909,24.490,0.582,184.022,71.847,
engl310_24_original,ex,24.490,24.615,0.125,184.022,46.766,
engl310_24_original,pau,24.615,24.707,0.092,184.022,38.205,
engl310_24_original,in,24.707,24.986,0.279,184.022,40.584,
engl310_24_original,pau,24.986,25.127,0.142,184.022,42.346,
engl310_24_original,np,25.127,26.490,1.363,184.022,71.191,
engl310_24_original,ex,26.490,26.751,0.261,184.022,54.867,
engl310_24_original,pau,26.751,26.860,0.108,184.022,39.185,
engl310_24_original,in,26.860,27.274,0.414,184.022,43.338,
engl310_24_original,pau,27.274,27.424,0.150,184.022,40.145,
engl310_24_original,uh,27.424,27.753,0.329,184.022,75.608,
engl310_24_original,ex,27.753,28.058,0.305,184.022,58.692,
engl310_24_original,pau,28.058,28.252,0.195,184.022,39.441,
engl310_24_original,np,28.252,29.376,1.123,184.022,73.185,
engl310_24_original,pau,29.376,29.582,0.207,184.022,51.513,
engl310_24_original,np,29.582,30.382,0.800,184.022,72.056,
engl310_24_original,pau,30.382,30.524,0.142,184.022,50.144,
engl310_24_original,in,30.524,30.885,0.360,184.022,46.605,
engl310_24_original,uh,30.885,31.139,0.255,184.022,74.095,
engl310_24_original,np,31.139,31.525,0.386,184.022,72.951,
engl310_24_original,pau,31.525,31.706,0.180,184.022,57.965,
engl310_24_original,np,31.706,33.325,1.619,184.022,69.891,
engl310_24_original,pau,33.325,33.462,0.137,184.022,38.153,
engl310_24_original,in,33.462,33.966,0.504,184.022,45.964,
engl310_24_original,pau,33.966,34.051,0.085,184.022,38.898,
engl310_24_original,uh,34.051,34.416,0.365,184.022,74.384,
engl310_24_original,np,34.416,35.956,1.540,184.022,69.322,
engl310_24_original,uh,35.956,36.258,0.302,184.022,69.986,
engl310_24_original,pau,36.258,36.434,0.176,184.022,44.204,
engl310_24_original,other,36.434,36.626,0.192,184.022,53.638,
engl310_24_original,uh,36.626,36.878,0.252,184.022,64.372,
engl310_24_original,pau,36.878,36.903,0.026,184.022,50.964,
engl310_24_original,np,36.903,37.585,0.681,184.022,67.828,
engl310_24_original,uh,37.585,37.938,0.353,184.022,70.522,
engl310_24_original,np,37.938,39.263,1.325,184.022,71.046,
engl310_24_original,pau,39.263,39.592,0.329,184.022,49.994,
engl310_24_original,other: clear throat,39.592,39.825,0.233,184.022,71.516,
engl310_24_original,pau,39.825,40.134,0.309,184.022,40.552,
engl310_24_original,in,40.134,40.734,0.600,184.022,58.609,
engl310_24_original,pau,40.734,40.804,0.070,184.022,44.983,
engl310_24_original,uh,40.804,41.150,0.347,184.022,80.976,
engl310_24_original,ex,41.150,41.457,0.307,184.022,63.397,
engl310_24_original,pau,41.457,42.285,0.828,184.022,36.528,
engl310_24_original,np,42.285,45.886,3.601,184.022,69.962,
engl310_24_original,in,45.886,46.321,0.435,184.022,43.719,
engl310_24_original,pau,46.321,46.379,0.058,184.022,38.769,
engl310_24_original,um,46.379,46.790,0.411,184.022,69.458,
engl310_24_original,pau,46.790,47.705,0.915,184.022,44.520,
engl310_24_original,other: swallow,47.705,47.756,0.051,184.022,51.960,
engl310_24_original,pau,47.756,47.856,0.099,184.022,37.118,
engl310_24_original,cl,47.856,47.954,0.098,184.022,44.207,
engl310_24_original,uh,47.954,48.391,0.437,184.022,69.828,
engl310_24_original,pau,48.391,48.769,0.378,184.022,49.238,
engl310_24_original,np,48.769,50.480,1.711,184.022,68.420,
engl310_24_original,in,50.480,50.790,0.310,184.022,46.914,
engl310_24_original,pau,50.790,50.839,0.049,184.022,34.826,
engl310_24_original,np,50.839,51.249,0.410,184.022,68.819,
engl310_24_original,um,51.249,51.448,0.199,184.022,72.627,
engl310_24_original,pau,51.448,52.712,1.264,184.022,45.119,
engl310_24_original,cl,52.712,52.752,0.040,184.022,57.297,
engl310_24_original,pau,52.752,52.801,0.048,184.022,49.612,
engl310_24_original,uh,52.801,53.217,0.416,184.022,71.582,
engl310_24_original,ex,53.217,53.406,0.189,184.022,62.428,
engl310_24_original,pau,53.406,53.507,0.101,184.022,35.349,
engl310_24_original,in,53.507,53.982,0.475,184.022,42.385,
engl310_24_original,pau,53.982,54.532,0.549,184.022,32.604,
engl310_24_original,np,54.532,55.035,0.504,184.022,66.431,
engl310_24_original,pau,55.035,55.207,0.172,184.022,51.278,
engl310_24_original,np,55.207,56.609,1.402,184.022,73.046,
engl310_24_original,uh,56.609,56.858,0.249,184.022,69.907,
engl310_24_original,in,56.858,57.146,0.288,184.022,48.711,
engl310_24_original,pau,57.146,57.232,0.086,184.022,37.610,
engl310_24_original,uh,57.232,57.586,0.355,184.022,67.057,
engl310_24_original,np,57.586,58.260,0.674,184.022,72.802,
engl310_24_original,pau,58.260,58.337,0.077,184.022,34.626,
engl310_24_original,np,58.337,59.026,0.688,184.022,74.733,
engl310_24_original,uh,59.026,59.227,0.201,184.022,71.695,
engl310_24_original,np,59.227,60.127,0.900,184.022,71.562,
engl310_24_original,pau,60.127,60.204,0.076,184.022,47.998,
engl310_24_original,np,60.204,60.576,0.373,184.022,69.162,
engl310_24_original,uh,60.576,60.784,0.207,184.022,71.760,
engl310_24_original,pau,60.784,60.885,0.101,184.022,51.974,
engl310_24_original,in,60.885,61.194,0.309,184.022,49.318,
engl310_24_original,pau,61.194,61.280,0.086,184.022,40.574,
engl310_24_original,uh,61.280,61.623,0.343,184.022,72.649,
engl310_24_original,pau,61.623,61.666,0.043,184.022,51.895,
engl310_24_original,np,61.666,63.053,1.387,184.022,74.004,
engl310_24_original,pau,63.053,63.179,0.126,184.022,47.005,
engl310_24_original,np,63.179,64.631,1.451,184.022,70.038,
engl310_24_original,uh,64.631,64.931,0.301,184.022,70.574,
engl310_24_original,other,64.931,65.148,0.216,184.022,58.480,
engl310_24_original,uh,65.148,65.421,0.273,184.022,67.937,
engl310_24_original,pau,65.421,65.443,0.022,184.022,49.618,
engl310_24_original,np,65.443,66.459,1.017,184.022,70.886,
engl310_24_original,uh,66.459,66.709,0.250,184.022,72.270,
engl310_24_original,in,66.709,67.204,0.495,184.022,48.397,
engl310_24_original,pau,67.204,67.301,0.097,184.022,37.265,
engl310_24_original,uh,67.301,67.698,0.397,184.022,74.052,
engl310_24_original,ex,67.698,68.000,0.302,184.022,55.965,
engl310_24_original,pau,68.000,68.219,0.219,184.022,42.635,
engl310_24_original,in,68.219,68.444,0.225,184.022,40.553,
engl310_24_original,pau,68.444,68.532,0.088,184.022,34.368,
engl310_24_original,np,68.532,69.519,0.988,184.022,74.998,
engl310_24_original,uh,69.519,69.881,0.361,184.022,70.959,
engl310_24_original,np,69.881,73.757,3.877,184.022,67.928,
engl310_24_original,pau,73.757,74.014,0.257,184.022,41.209,
engl310_24_original,other: throat clear,74.014,74.251,0.238,184.022,67.092,
engl310_24_original,pau,74.251,74.636,0.385,184.022,41.150,
engl310_24_original,in,74.636,75.053,0.417,184.022,50.780,
engl310_24_original,pau,75.053,75.218,0.165,184.022,40.303,
engl310_24_original,uh,75.218,75.523,0.305,184.022,70.855,
engl310_24_original,in,75.523,76.022,0.499,184.022,45.080,
engl310_24_original,other,76.022,76.047,0.025,184.022,56.440,
engl310_24_original,pau,76.047,76.152,0.104,184.022,38.242,
engl310_24_original,np,76.152,76.652,0.500,184.022,70.258,
engl310_24_original,uh,76.652,77.013,0.362,184.022,73.624,
engl310_24_original,pau,77.013,77.107,0.094,184.022,46.238,
engl310_24_original,np,77.107,77.696,0.589,184.022,73.370,
engl310_24_original,pau,77.696,78.575,0.879,184.022,37.211,
engl310_24_original,np,78.575,78.943,0.368,184.022,71.402,
engl310_24_original,pau,78.943,78.988,0.045,184.022,46.981,
engl310_24_original,np,78.988,80.184,1.196,184.022,72.074,
engl310_24_original,pau,80.184,80.360,0.176,184.022,42.947,
engl310_24_original,in,80.360,80.675,0.315,184.022,45.421,
engl310_24_original,pau,80.675,80.744,0.069,184.022,39.366,
engl310_24_original,uh,80.744,80.947,0.203,184.022,71.372,
engl310_24_original,np,80.947,82.009,1.062,184.022,68.621,
engl310_24_original,pau,82.009,82.130,0.121,184.022,40.438,
engl310_24_original,other: clear throat,82.130,82.427,0.297,184.022,68.891,
engl310_24_original,pau,82.427,82.610,0.183,184.022,42.893,
engl310_24_original,in,82.610,82.926,0.317,184.022,47.754,
engl310_24_original,pau,82.926,83.059,0.132,184.022,44.932,
engl310_24_original,um,83.059,83.508,0.449,184.022,70.122,
engl310_24_original,pau,83.508,83.938,0.430,184.022,40.583,
engl310_24_original,other: creaky,83.938,84.646,0.707,184.022,62.194,
engl310_24_original,np,84.646,88.534,3.888,184.022,72.395,
engl310_24_original,pau,88.534,88.706,0.172,184.022,49.957,
engl310_24_original,np,88.706,89.157,0.451,184.022,67.354,
engl310_24_original,pau,89.157,89.257,0.100,184.022,44.138,
engl310_24_original,in,89.257,89.697,0.440,184.022,46.902,
engl310_24_original,uh,89.697,90.050,0.353,184.022,73.566,
engl310_24_original,pau,90.050,90.139,0.089,184.022,52.976,
engl310_24_original,np,90.139,90.595,0.457,184.022,73.408,
engl310_24_original,uh,90.595,90.853,0.258,184.022,78.682,
engl310_24_original,pau,90.853,92.051,1.198,184.022,44.664,
engl310_24_original,cl,92.051,92.125,0.074,184.022,53.176,
engl310_24_original,pau,92.125,92.204,0.080,184.022,45.685,
engl310_24_original,np,92.204,93.074,0.870,184.022,73.023,
engl310_24_original,pau,93.074,93.143,0.069,184.022,44.736,
engl310_24_original,uh,93.143,93.478,0.334,184.022,75.076,
engl310_24_original,in,93.478,93.924,0.447,184.022,47.358,
engl310_24_original,pau,93.924,94.076,0.152,184.022,44.145,
engl310_24_original,uh,94.076,94.280,0.204,184.022,74.613,
engl310_24_original,np,94.280,96.376,2.096,184.022,73.458,
engl310_24_original,pau,96.376,96.444,0.068,184.022,54.393,
engl310_24_original,in,96.444,96.717,0.273,184.022,47.224,
engl310_24_original,pau,96.717,96.771,0.054,184.022,37.164,
engl310_24_original,uh,96.771,97.210,0.439,184.022,76.743,
engl310_24_original,np,97.210,98.605,1.395,184.022,74.722,
engl310_24_original,pau,98.605,98.757,0.152,184.022,49.352,
engl310_24_original,np,98.757,99.386,0.629,184.022,71.182,
engl310_24_original,pau,99.386,99.479,0.093,184.022,54.453,
engl310_24_original,in,99.479,99.669,0.189,184.022,43.910,
engl310_24_original,np,99.669,103.028,3.360,184.022,71.493,
engl310_24_original,in,103.028,103.389,0.361,184.022,46.488,
engl310_24_original,pau,103.389,103.460,0.071,184.022,39.752,
engl310_24_original,uh,103.460,103.944,0.484,184.022,73.204,
engl310_24_original,np,103.944,105.729,1.785,184.022,71.674,
engl310_24_original,pau,105.729,105.877,0.148,184.022,48.841,
engl310_24_original,uh,105.877,106.178,0.301,184.022,70.984,
engl310_24_original,np,106.178,106.770,0.592,184.022,67.626,
engl310_24_original,uh,106.770,106.910,0.141,184.022,73.163,
engl310_24_original,np,106.910,107.837,0.927,184.022,70.502,
engl310_24_original,pau,107.837,108.020,0.183,184.022,55.035,
engl310_24_original,uh,108.020,108.480,0.460,184.022,71.919,
engl310_24_original,pau,108.480,109.146,0.666,184.022,46.307,
engl310_24_original,np,109.146,111.223,2.077,184.022,72.727,
engl310_24_original,in,111.223,111.633,0.409,184.022,49.276,
engl310_24_original,pau,111.633,111.701,0.068,184.022,39.433,
engl310_24_original,uh,111.701,112.042,0.341,184.022,76.479,
engl310_24_original,in,112.042,112.298,0.256,184.022,50.485,
engl310_24_original,pau,112.298,112.353,0.055,184.022,43.026,
engl310_24_original,np,112.353,112.784,0.431,184.022,73.619,
engl310_24_original,pau,112.784,112.852,0.068,184.022,44.765,
engl310_24_original,np,112.852,115.339,2.488,184.022,73.460,
engl310_24_original,in,115.339,115.664,0.325,184.022,47.633,
engl310_24_original,uh,115.664,115.906,0.242,184.022,70.332,
engl310_24_original,np,115.906,117.844,1.938,184.022,69.042,
engl310_24_original,in,117.844,118.149,0.305,184.022,49.976,
engl310_24_original,uh,118.149,118.376,0.227,184.022,74.388,
engl310_24_original,np,118.376,119.989,1.613,184.022,70.541,
engl310_24_original,pau,119.989,120.044,0.055,184.022,49.344,
engl310_24_original,in,120.044,120.278,0.234,184.022,49.837,
engl310_24_original,pau,120.278,120.398,0.121,184.022,43.478,
engl310_24_original,uh,120.398,120.675,0.277,184.022,71.592,
engl310_24_original,pau,120.675,120.752,0.077,184.022,61.832,
engl310_24_original,np,120.752,121.253,0.501,184.022,73.325,
engl310_24_original,uh,121.253,121.513,0.260,184.022,73.079,
engl310_24_original,pau,121.513,121.563,0.050,184.022,49.593,
engl310_24_original,uh,121.563,121.806,0.243,184.022,70.203,
engl310_24_original,pau,121.806,121.851,0.045,184.022,53.212,
engl310_24_original,np,121.851,122.968,1.117,184.022,71.021,
engl310_24_original,in,122.968,123.230,0.262,184.022,41.936,
engl310_24_original,np,123.230,123.671,0.441,184.022,68.186,
engl310_24_original,pau,123.671,123.844,0.173,184.022,40.785,
engl310_24_original,other: throat clear,123.844,124.150,0.306,184.022,67.040,
engl310_24_original,cl,124.150,124.230,0.080,184.022,45.907,
engl310_24_original,uh,124.230,124.469,0.239,184.022,68.319,
engl310_24_original,np,124.469,126.738,2.269,184.022,68.438,
engl310_24_original,in,126.738,126.973,0.235,184.022,46.023,
engl310_24_original,pau,126.973,127.049,0.077,184.022,39.082,
engl310_24_original,np,127.049,128.690,1.641,184.022,66.867,
engl310_24_original,in,128.690,129.021,0.330,184.022,45.521,
engl310_24_original,np,129.021,129.610,0.589,184.022,69.672,
engl310_24_original,in,129.610,129.997,0.386,184.022,47.342,
engl310_24_original,uh,129.997,130.426,0.429,184.022,72.279,
engl310_24_original,in,130.426,130.738,0.313,184.022,46.982,
engl310_24_original,np,130.738,131.544,0.806,184.022,69.961,
engl310_24_original,pau,131.544,131.783,0.239,184.022,42.635,
engl310_24_original,np,131.783,134.585,2.802,184.022,70.369,
engl310_24_original,in,134.585,134.940,0.356,184.022,49.790,
engl310_24_original,uh,134.940,135.326,0.386,184.022,68.557,
engl310_24_original,pau,135.326,135.363,0.036,184.022,43.824,
engl310_24_original,np,135.363,136.050,0.687,184.022,71.012,
engl310_24_original,pau,136.050,136.244,0.194,184.022,48.802,
engl310_24_original,other: throat clear,136.244,136.482,0.238,184.022,67.051,
engl310_24_original,pau,136.482,137.036,0.554,184.022,42.574,
engl310_24_original,in,137.036,137.344,0.308,184.022,48.204,
engl310_24_original,np,137.344,138.189,0.844,184.022,71.930,
engl310_24_original,pau,138.189,138.452,0.264,184.022,40.996,
engl310_24_original,in,138.452,138.821,0.369,184.022,53.102,
engl310_24_original,uh,138.821,139.133,0.312,184.022,71.071,
engl310_24_original,np,139.133,140.237,1.103,184.022,69.714,
engl310_24_original,pau,140.237,140.482,0.245,184.022,45.290,
engl310_24_original,other: throat clear,140.482,140.823,0.342,184.022,69.004,
engl310_24_original,pau,140.823,141.524,0.701,184.022,37.136,
engl310_24_original,cl,141.524,141.552,0.029,184.022,58.711,
engl310_24_original,np,141.552,143.398,1.845,184.022,71.268,
engl310_24_original,pau,143.398,143.460,0.062,184.022,46.741,
engl310_24_original,in,143.460,143.788,0.329,184.022,48.291,
engl310_24_original,uh,143.788,144.180,0.391,184.022,70.146,
engl310_24_original,in,144.180,144.594,0.414,184.022,44.831,
engl310_24_original,np,144.594,146.086,1.492,184.022,70.112,
engl310_24_original,uh,146.086,146.312,0.226,184.022,65.959,
engl310_24_original,pau,146.312,146.384,0.071,184.022,47.117,
engl310_24_original,in,146.384,146.748,0.364,184.022,44.741,
engl310_24_original,pau,146.748,146.807,0.059,184.022,36.830,
engl310_24_original,uh,146.807,147.302,0.495,184.022,66.504,
engl310_24_original,np,147.302,147.690,0.388,184.022,68.354,
engl310_24_original,um,147.690,147.988,0.298,184.022,69.600,
engl310_24_original,pau,147.988,148.086,0.098,184.022,41.469,
engl310_24_original,uh,148.086,148.399,0.313,184.022,67.938,
engl310_24_original,np,148.399,149.726,1.328,184.022,69.968,
engl310_24_original,uh,149.726,149.896,0.169,184.022,70.680,
engl310_24_original,np,149.896,150.393,0.497,184.022,72.006,
engl310_24_original,pau,150.393,150.475,0.082,184.022,49.415,
engl310_24_original,in,150.475,150.759,0.285,184.022,48.496,
engl310_24_original,pau,150.759,150.839,0.080,184.022,38.140,
engl310_24_original,uh,150.839,151.253,0.414,184.022,72.410,
engl310_24_original,pau,151.253,151.650,0.397,184.022,36.751,
engl310_24_original,np,151.650,152.432,0.782,184.022,71.269,
engl310_24_original,uh,152.432,152.562,0.130,184.022,73.741,
engl310_24_original,pau,152.562,152.661,0.099,184.022,53.887,
engl310_24_original,uh,152.661,152.761,0.100,184.022,71.688,
engl310_24_original,pau,152.761,152.781,0.020,184.022,52.616,
engl310_24_original,np,152.781,153.480,0.699,184.022,69.950,
engl310_24_original,um,153.480,153.865,0.385,184.022,67.129,
engl310_24_original,pau,153.865,153.939,0.075,184.022,44.028,
engl310_24_original,in,153.939,154.207,0.268,184.022,46.003,
engl310_24_original,pau,154.207,154.279,0.072,184.022,36.784,
engl310_24_original,uh,154.279,154.820,0.541,184.022,66.909,
engl310_24_original,other,154.820,154.936,0.116,184.022,42.300,
engl310_24_original,pau,154.936,155.145,0.209,184.022,34.431,
engl310_24_original,np,155.145,157.385,2.240,184.022,70.565,
engl310_24_original,pau,157.385,157.453,0.068,184.022,43.310,
engl310_24_original,np,157.453,158.109,0.656,184.022,67.199,
engl310_24_original,pau,158.109,158.148,0.039,184.022,42.196,
engl310_24_original,uh,158.148,158.613,0.465,184.022,67.082,
engl310_24_original,pau,158.613,158.700,0.087,184.022,36.792,
engl310_24_original,np,158.700,159.741,1.041,184.022,70.632,
engl310_24_original,pau,159.741,160.154,0.413,184.022,48.503,
engl310_24_original,np,160.154,162.271,2.117,184.022,68.183,
engl310_24_original,in,162.271,162.612,0.342,184.022,46.885,
engl310_24_original,pau,162.612,162.676,0.064,184.022,38.721,
engl310_24_original,uh,162.676,163.035,0.359,184.022,66.310,
engl310_24_original,pau,163.035,163.070,0.035,184.022,53.022,
engl310_24_original,np,163.070,164.176,1.106,184.022,72.778,
engl310_24_original,in,164.176,164.494,0.317,184.022,50.103,
engl310_24_original,pau,164.494,164.586,0.092,184.022,45.169,
engl310_24_original,uh,164.586,164.859,0.273,184.022,71.191,
engl310_24_original,pau,164.859,164.904,0.045,184.022,56.999,
engl310_24_original,np,164.904,166.034,1.130,184.022,72.061,
engl310_24_original,pau,166.034,166.346,0.313,184.022,53.497,
engl310_24_original,np,166.346,167.209,0.863,184.022,67.639,
engl310_24_original,pau,167.209,167.306,0.097,184.022,50.946,
engl310_24_original,in,167.306,167.525,0.218,184.022,41.733,
engl310_24_original,np,167.525,167.927,0.402,184.022,71.772,
engl310_24_original,pau,167.927,167.993,0.066,184.022,48.971,
engl310_24_original,in,167.993,168.264,0.271,184.022,48.599,
engl310_24_original,pau,168.264,168.327,0.063,184.022,42.966,
engl310_24_original,uh,168.327,168.588,0.261,184.022,72.179,
engl310_24_original,np,168.588,170.532,1.945,184.022,70.104,
engl310_24_original,pau,170.532,170.604,0.072,184.022,52.085,
