"file","segment","start","end","dur","filedur","mean_intensity","condition"
"engl310_24_original","sil",147.988,148.086,0.098,184.022,41.469,"orig"
"engl310_24_original","uh",148.086,148.399,0.313,184.022,67.938,"orig"
"engl310_24_original","uh",149.726,149.896,0.169,184.022,70.68,"orig"
"engl310_24_original","sil",150.393,150.475,0.082,184.022,49.415,"orig"
"engl310_24_original","in",150.475,150.759,0.285,184.022,48.496,"orig"
"engl310_24_original","sil",150.759,150.839,0.08,184.022,38.14,"orig"
"engl310_24_original","uh",150.839,151.253,0.414,184.022,72.41,"orig"
"engl310_24_original","sil",151.253,151.65,0.397,184.022,36.751,"orig"
"engl310_24_original","uh",152.432,152.562,0.13,184.022,73.741,"orig"
"engl310_24_original","sil",152.562,152.661,0.099,184.022,53.887,"orig"
"engl310_24_original","uh",152.661,152.761,0.1,184.022,71.688,"orig"
"engl310_24_original","sil",152.761,152.781,0.02,184.022,52.616,"orig"
"engl310_24_original","um",153.48,153.865,0.385,184.022,67.129,"orig"
"engl310_24_original","sil",153.865,153.939,0.075,184.022,44.028,"orig"
"engl310_24_original","in",153.939,154.207,0.268,184.022,46.003,"orig"
"engl310_24_original","sil",154.207,154.279,0.072,184.022,36.784,"orig"
"engl310_24_original","uh",154.279,154.82,0.541,184.022,66.909,"orig"
"engl310_24_original","o",154.82,154.936,0.116,184.022,42.3,"orig"
"engl310_24_original","sil",154.936,155.145,0.209,184.022,34.431,"orig"
"engl310_24_original","sil",157.385,157.453,0.068,184.022,43.31,"orig"
"engl310_24_original","sil",158.109,158.148,0.039,184.022,42.196,"orig"
"engl310_24_original","uh",158.148,158.613,0.465,184.022,67.082,"orig"
"engl310_24_original","sil",158.613,158.7,0.087,184.022,36.792,"orig"
"engl310_24_original","sil",159.741,160.154,0.413,184.022,48.503,"orig"
"engl310_24_original","in",162.271,162.612,0.342,184.022,46.885,"orig"
"engl310_24_original","sil",162.612,162.676,0.064,184.022,38.721,"orig"
"engl310_24_original","uh",162.676,163.035,0.359,184.022,66.31,"orig"
"engl310_24_original","sil",163.035,163.07,0.035,184.022,53.022,"orig"
"engl310_24_original","in",164.176,164.494,0.317,184.022,50.103,"orig"
"engl310_24_original","sil",164.494,164.586,0.092,184.022,45.169,"orig"
"engl310_24_original","uh",164.586,164.859,0.273,184.022,71.191,"orig"
"engl310_24_original","sil",164.859,164.904,0.045,184.022,56.999,"orig"
"engl310_24_original","sil",166.034,166.346,0.313,184.022,53.497,"orig"
"engl310_24_original","sil",167.209,167.306,0.097,184.022,50.946,"orig"
"engl310_24_original","in",167.306,167.525,0.218,184.022,41.733,"orig"
"engl310_24_original","sil",167.927,167.993,0.066,184.022,48.971,"orig"
"engl310_24_original","in",167.993,168.264,0.271,184.022,48.599,"orig"
"engl310_24_original","sil",168.264,168.327,0.063,184.022,42.966,"orig"
"engl310_24_original","uh",168.327,168.588,0.261,184.022,72.179,"orig"
"engl310_24_original","sil",170.532,170.604,0.072,184.022,52.085,"orig"
"engl310_24_original","in",170.604,170.91,0.305,184.022,49.106,"orig"
"engl310_24_original","sil",170.91,170.972,0.062,184.022,40.396,"orig"
"engl310_24_original","uh",170.972,171.382,0.41,184.022,70.285,"orig"
"engl310_24_original","uh",171.909,172.187,0.278,184.022,72.364,"orig"
"engl310_24_original","in",173.826,174.106,0.28,184.022,46.925,"orig"
"engl310_24_original","sil",174.679,174.711,0.032,184.022,41.347,"orig"
"engl310_24_original","uh",174.711,175.055,0.344,184.022,72.092,"orig"
"engl310_24_original","in",175.055,175.395,0.339,184.022,49.19,"orig"
"engl310_24_original","uh",175.395,175.834,0.439,184.022,70.593,"orig"
"engl310_24_original","in",175.834,176.164,0.331,184.022,56.693,"orig"
"engl310_24_original","uh",176.164,176.45,0.285,184.022,67.262,"orig"
"engl310_24_original","in",179.457,179.804,0.347,184.022,49.57,"orig"
"engl310_24_original","uh",179.804,180.141,0.337,184.022,72.198,"orig"
"engl310_24_original","sil",180.141,180.168,0.028,184.022,47.004,"orig"
"engl310_24_original","sil",181.221,181.274,0.052,184.022,43.264,"orig"
"engl310_24_original","uh",181.274,181.574,0.3,184.022,73.533,"orig"
"engl310_24_original","ex",181.574,181.676,0.102,184.022,60.811,"orig"
"engl310_24_original","sil",181.676,181.9,0.224,184.022,40.165,"orig"
"engl310_24_original","in",182.727,182.978,0.251,184.022,44.156,"orig"
"engl310_24_original","sil",182.978,183.093,0.116,184.022,33.397,"orig"
"engl310_24_synth_base","in",0,0.127,0.127,176.692,35.062,"synth"
"engl310_24_synth_base","sil",0.127,0.257,0.13,176.692,24.022,"synth"
"engl310_24_synth_base","sil",2.006,3.137,1.131,176.692,27.514,"synth"
"engl310_24_synth_base","sil",4.751,5.823,1.073,176.692,25.439,"synth"
"engl310_24_synth_base","cl",5.823,5.903,0.079,176.692,52.653,"synth"
"engl310_24_synth_base","in",5.903,6.23,0.328,176.692,46.827,"synth"
"engl310_24_synth_base","uh",6.23,6.58,0.35,176.692,75.444,"synth"
"engl310_24_synth_base","ex",6.58,6.944,0.364,176.692,52.576,"synth"
"engl310_24_synth_base","sil",6.944,7.48,0.536,176.692,34.037,"synth"
"engl310_24_synth_base","sil",9.846,10.092,0.246,176.692,39.782,"synth"
"engl310_24_synth_base","in",10.092,10.497,0.405,176.692,54.109,"synth"
"engl310_24_synth_base","sil",11.27,11.62,0.35,176.692,31.675,"synth"
"engl310_24_synth_base","sil",13.946,14.759,0.813,176.692,23.524,"synth"
"engl310_24_synth_base","cl",14.759,14.857,0.097,176.692,55.027,"synth"
"engl310_24_synth_base","uh",14.857,15.21,0.353,176.692,73.355,"synth"
"engl310_24_synth_base","in",15.21,15.511,0.301,176.692,44.178,"synth"
"engl310_24_synth_base","in",17.681,18.053,0.373,176.692,40.269,"synth"
"engl310_24_synth_base","uh",18.053,18.413,0.36,176.692,75.648,"synth"
"engl310_24_synth_base","sil",18.413,18.825,0.412,176.692,30.924,"synth"
"engl310_24_synth_base","sil",19.35,20.031,0.681,176.692,24.305,"synth"
"engl310_24_synth_base","sil",21.217,21.615,0.399,176.692,30.376,"synth"
"engl310_24_synth_base","in",21.615,21.969,0.353,176.692,40.389,"synth"
"engl310_24_synth_base","sil",21.969,22.076,0.107,176.692,31.479,"synth"
"engl310_24_synth_base","uh",22.076,22.591,0.515,176.692,73.728,"synth"
"engl310_24_synth_base","sil",22.591,23.203,0.612,176.692,28.787,"synth"
"engl310_24_synth_base","sil",24.195,24.438,0.243,176.692,23.486,"synth"
"engl310_24_synth_base","sil",25.197,25.53,0.334,176.692,26.822,"synth"
"engl310_24_synth_base","in",25.53,25.816,0.285,176.692,50.252,"synth"
"engl310_24_synth_base","uh",25.816,26.094,0.279,176.692,79.059,"synth"
"engl310_24_synth_base","sil",26.707,26.908,0.201,176.692,38.783,"synth"
"engl310_24_synth_base","sil",28.791,28.969,0.178,176.692,30.307,"synth"
"engl310_24_synth_base","in",28.969,29.306,0.337,176.692,40.488,"synth"
"engl310_24_synth_base","sil",29.306,29.41,0.104,176.692,36.824,"synth"
"engl310_24_synth_base","uh",29.41,29.627,0.217,176.692,73.618,"synth"
"engl310_24_synth_base","uh",30.903,31.228,0.324,176.692,72.4,"synth"
"engl310_24_synth_base","sil",31.228,31.36,0.133,176.692,45.611,"synth"
"engl310_24_synth_base","uh",31.36,31.665,0.305,176.692,70.266,"synth"
"engl310_24_synth_base","uh",32.098,32.379,0.282,176.692,70.622,"synth"
"engl310_24_synth_base","sil",33.994,34.392,0.398,176.692,40.601,"synth"
"engl310_24_synth_base","in",34.392,34.828,0.436,176.692,54.711,"synth"
"engl310_24_synth_base","uh",34.828,35.067,0.24,176.692,70.871,"synth"
"engl310_24_synth_base","ex",35.067,35.197,0.13,176.692,58.385,"synth"
"engl310_24_synth_base","sil",35.197,35.897,0.7,176.692,33.334,"synth"
"engl310_24_synth_base","in",39.555,39.876,0.321,176.692,45.749,"synth"
"engl310_24_synth_base","um",39.876,40.427,0.551,176.692,77.859,"synth"
"engl310_24_synth_base","sil",40.427,41.58,1.154,176.692,31.068,"synth"
"engl310_24_synth_base","cl",41.58,41.677,0.097,176.692,53.051,"synth"
"engl310_24_synth_base","uh",41.677,42.277,0.599,176.692,74.411,"synth"
"engl310_24_synth_base","sil",42.277,42.504,0.227,176.692,27.457,"synth"
"engl310_24_synth_base","in",44.734,45.047,0.314,176.692,43.864,"synth"
"engl310_24_synth_base","um",45.414,45.702,0.288,176.692,76.835,"synth"
"engl310_24_synth_base","sil",45.702,46.826,1.124,176.692,35.943,"synth"
"engl310_24_synth_base","cl",46.826,46.936,0.11,176.692,45.767,"synth"
"engl310_24_synth_base","uh",46.936,47.406,0.47,176.692,75.535,"synth"
"engl310_24_synth_base","in",47.406,47.989,0.583,176.692,45.183,"synth"
"engl310_24_synth_base","sil",47.989,49,1.011,176.692,24.479,"synth"
"engl310_24_synth_base","sil",49.538,50.066,0.528,176.692,23.743,"synth"
"engl310_24_synth_base","uh",51.525,51.797,0.272,176.692,73.391,"synth"
"engl310_24_synth_base","in",51.797,52.225,0.428,176.692,48.252,"synth"
"engl310_24_synth_base","uh",52.225,52.614,0.389,176.692,71.991,"synth"
"engl310_24_synth_base","uh",53.657,53.884,0.227,176.692,73.989,"synth"
"engl310_24_synth_base","uh",54.966,55.19,0.224,176.692,73.511,"synth"
"engl310_24_synth_base","in",55.19,55.598,0.408,176.692,43.761,"synth"
"engl310_24_synth_base","uh",55.598,55.877,0.279,176.692,71.155,"synth"
"engl310_24_synth_base","sil",55.877,55.951,0.075,176.692,42.728,"synth"
"engl310_24_synth_base","sil",57.309,57.446,0.136,176.692,51.858,"synth"
"engl310_24_synth_base","sil",58.502,58.693,0.191,176.692,40.003,"synth"
"engl310_24_synth_base","uh",59.359,59.686,0.327,176.692,77.324,"synth"
"engl310_24_synth_base","sil",59.686,59.735,0.049,176.692,46.422,"synth"
"engl310_24_synth_base","uh",59.735,59.971,0.237,176.692,74.848,"synth"
"engl310_24_synth_base","uh",60.796,61.003,0.207,176.692,79.544,"synth"
"engl310_24_synth_base","sil",61.003,61.204,0.201,176.692,51.931,"synth"
"engl310_24_synth_base","in",61.204,61.949,0.745,176.692,48.796,"synth"
"engl310_24_synth_base","uh",61.949,62.377,0.428,176.692,78.063,"synth"
"engl310_24_synth_base","in",62.377,62.724,0.347,176.692,44.197,"synth"
"engl310_24_synth_base","sil",63.764,63.839,0.075,176.692,50.877,"synth"
"engl310_24_synth_base","uh",63.839,64.101,0.262,176.692,80,"synth"
"engl310_24_synth_base","sil",64.101,64.198,0.097,176.692,52.313,"synth"
"engl310_24_synth_base","sil",68.139,69.076,0.938,176.692,32.06,"synth"
"engl310_24_synth_base","in",69.076,69.637,0.561,176.692,45.404,"synth"
"engl310_24_synth_base","uh",69.637,69.984,0.347,176.692,78.946,"synth"
"engl310_24_synth_base","in",69.984,70.275,0.292,176.692,49.677,"synth"
"engl310_24_synth_base","uh",70.711,70.912,0.201,176.692,81.987,"synth"
"engl310_24_synth_base","sil",71.469,71.754,0.285,176.692,32.966,"synth"
"engl310_24_synth_base","in",73.536,73.841,0.305,176.692,45.922,"synth"
"engl310_24_synth_base","sil",73.841,73.919,0.078,176.692,35.636,"synth"
"engl310_24_synth_base","uh",73.919,74.288,0.369,176.692,77.117,"synth"
"engl310_24_synth_base","sil",75.743,76.67,0.927,176.692,33.133,"synth"
"engl310_24_synth_base","in",76.67,77.065,0.395,176.692,48.968,"synth"
"engl310_24_synth_base","um",77.065,77.418,0.353,176.692,79.202,"synth"
"engl310_24_synth_base","sil",77.418,77.882,0.463,176.692,43.655,"synth"
"engl310_24_synth_base","uh",77.882,78.177,0.295,176.692,71.916,"synth"
"engl310_24_synth_base","sil",81.612,81.754,0.143,176.692,48.862,"synth"
"engl310_24_synth_base","sil",82.305,82.636,0.331,176.692,25.824,"synth"
"engl310_24_synth_base","in",82.636,82.934,0.298,176.692,43.716,"synth"
"engl310_24_synth_base","uh",82.934,83.132,0.198,176.692,80.767,"synth"
"engl310_24_synth_base","uh",83.864,84.362,0.498,176.692,75.036,"synth"
"engl310_24_synth_base","sil",84.362,85.273,0.911,176.692,30.923,"synth"
"engl310_24_synth_base","cl",85.273,85.519,0.246,176.692,47.386,"synth"
"engl310_24_synth_base","sil",85.519,86.041,0.522,176.692,39.114,"synth"
"engl310_24_synth_base","cl",86.041,86.115,0.075,176.692,52.412,"synth"
"engl310_24_synth_base","uh",86.775,87.048,0.272,176.692,76.571,"synth"
"engl310_24_synth_base","in",87.048,87.281,0.233,176.692,46.546,"synth"
"engl310_24_synth_base","sil",87.281,87.453,0.172,176.692,29.538,"synth"
"engl310_24_synth_base","uh",87.453,87.838,0.386,176.692,73.293,"synth"
"engl310_24_synth_base","in",89.476,89.719,0.243,176.692,45.865,"synth"
"engl310_24_synth_base","uh",89.719,90.053,0.334,176.692,76.335,"synth"
"engl310_24_synth_base","sil",91.075,91.347,0.272,176.692,30.936,"synth"
"engl310_24_synth_base","in",91.901,92.212,0.311,176.692,40.601,"synth"
"engl310_24_synth_base","in",94.964,95.281,0.318,176.692,37.328,"synth"
"engl310_24_synth_base","uh",95.281,95.59,0.309,176.692,71.624,"synth"
"engl310_24_synth_base","in",97.515,97.761,0.246,176.692,38.259,"synth"
"engl310_24_synth_base","uh",97.761,98.087,0.325,176.692,70.883,"synth"
"engl310_24_synth_base","uh",98.637,98.926,0.288,176.692,74.237,"synth"
"engl310_24_synth_base","sil",99.939,100.13,0.191,176.692,41.179,"synth"
"engl310_24_synth_base","uh",100.13,100.406,0.275,176.692,72.238,"synth"
"engl310_24_synth_base","in",100.406,100.632,0.227,176.692,44.475,"synth"
"engl310_24_synth_base","in",102.805,103.116,0.311,176.692,46.376,"synth"
"engl310_24_synth_base","uh",103.116,103.405,0.289,176.692,78.788,"synth"
"engl310_24_synth_base","in",103.405,103.596,0.191,176.692,45.439,"synth"
"engl310_24_synth_base","sil",103.596,103.709,0.113,176.692,38.217,"synth"
"engl310_24_synth_base","in",106.189,106.574,0.386,176.692,47.084,"synth"
"engl310_24_synth_base","uh",106.574,106.885,0.311,176.692,78.635,"synth"
"engl310_24_synth_base","in",109.086,109.309,0.224,176.692,45.724,"synth"
"engl310_24_synth_base","uh",109.309,109.536,0.227,176.692,78.594,"synth"
"engl310_24_synth_base","sil",110.84,111.423,0.583,176.692,33.071,"synth"
"engl310_24_synth_base","in",111.423,111.776,0.353,176.692,33.132,"synth"
"engl310_24_synth_base","sil",111.776,111.851,0.075,176.692,28.059,"synth"
"engl310_24_synth_base","uh",111.851,112.279,0.428,176.692,73.889,"synth"
"engl310_24_synth_base","sil",112.279,112.334,0.055,176.692,38.591,"synth"
"engl310_24_synth_base","uh",112.937,113.235,0.298,176.692,75.861,"synth"
"engl310_24_synth_base","sil",113.235,113.29,0.056,176.692,44.729,"synth"
"engl310_24_synth_base","uh",113.29,113.53,0.24,176.692,70.721,"synth"
"engl310_24_synth_base","sil",114.671,114.82,0.149,176.692,27.934,"synth"
"engl310_24_synth_base","sil",115.387,116.596,1.209,176.692,24.32,"synth"
"engl310_24_synth_base","cl",116.596,116.687,0.091,176.692,35.641,"synth"
"engl310_24_synth_base","uh",116.687,117.102,0.415,176.692,68.68,"synth"
"engl310_24_synth_base","sil",118.771,118.894,0.123,176.692,22.15,"synth"
"engl310_24_synth_base","in",118.894,119.121,0.227,176.692,30.881,"synth"
"engl310_24_synth_base","in",120.623,120.846,0.224,176.692,41.358,"synth"
"engl310_24_synth_base","in",121.47,121.687,0.217,176.692,51.124,"synth"
"engl310_24_synth_base","uh",121.687,122.046,0.36,176.692,76.654,"synth"
"engl310_24_synth_base","in",122.046,122.315,0.269,176.692,45.621,"synth"
"engl310_24_synth_base","sil",122.98,123.116,0.136,176.692,36.694,"synth"
"engl310_24_synth_base","in",125.654,125.9,0.246,176.692,40.01,"synth"
"engl310_24_synth_base","uh",125.9,126.277,0.377,176.692,77.963,"synth"
"engl310_24_synth_base","sil",127.055,127.386,0.331,176.692,26.709,"synth"
"engl310_24_synth_base","in",127.386,127.69,0.305,176.692,46.855,"synth"
"engl310_24_synth_base","sil",128.845,129.324,0.48,176.692,23.792,"synth"
"engl310_24_synth_base","in",129.324,129.752,0.428,176.692,44.152,"synth"
"engl310_24_synth_base","uh",129.752,130.069,0.318,176.692,75.899,"synth"
"engl310_24_synth_base","sil",131.408,132.338,0.93,176.692,20.561,"synth"
"engl310_24_synth_base","cl",132.338,132.409,0.071,176.692,45.625,"synth"
"engl310_24_synth_base","sil",132.409,132.455,0.045,176.692,32.237,"synth"
"engl310_24_synth_base","in",134.822,135.104,0.282,176.692,36.153,"synth"
"engl310_24_synth_base","uh",135.104,135.493,0.389,176.692,70.023,"synth"
"engl310_24_synth_base","sil",135.493,135.704,0.211,176.692,34.116,"synth"
"engl310_24_synth_base","sil",137.247,137.328,0.081,176.692,38.1,"synth"
"engl310_24_synth_base","uh",137.328,137.6,0.272,176.692,69.745,"synth"
"engl310_24_synth_base","in",137.6,137.82,0.22,176.692,40.396,"synth"
"engl310_24_synth_base","uh",137.82,138.174,0.353,176.692,80.421,"synth"
"engl310_24_synth_base","um",138.702,138.987,0.285,176.692,77.027,"synth"
"engl310_24_synth_base","sil",138.987,139.597,0.61,176.692,43.821,"synth"
"engl310_24_synth_base","uh",139.597,139.963,0.366,176.692,73.744,"synth"
"engl310_24_synth_base","sil",141.544,141.628,0.084,176.692,43.528,"synth"
"engl310_24_synth_base","uh",141.628,141.913,0.285,176.692,74.53,"synth"
"engl310_24_synth_base","in",142.428,142.772,0.343,176.692,44.371,"synth"
"engl310_24_synth_base","uh",142.772,143.264,0.493,176.692,74.718,"synth"
"engl310_24_synth_base","sil",143.264,144.37,1.106,176.692,36.918,"synth"
"engl310_24_synth_base","uh",145.344,145.645,0.301,176.692,73.264,"synth"
"engl310_24_synth_base","uh",145.645,145.856,0.211,176.692,72.981,"synth"
"engl310_24_synth_base","sil",146.41,146.517,0.107,176.692,41.944,"synth"
"engl310_24_synth_base","um",146.517,146.896,0.379,176.692,72.653,"synth"
"engl310_24_synth_base","in",146.896,147.213,0.318,176.692,38.645,"synth"
"engl310_24_synth_base","uh",147.213,147.737,0.523,176.692,68.007,"synth"
"engl310_24_synth_base","sil",147.737,147.928,0.191,176.692,28.837,"synth"
"engl310_24_synth_base","sil",150.095,150.134,0.039,176.692,45.62,"synth"
"engl310_24_synth_base","uh",150.134,150.488,0.353,176.692,73.192,"synth"
"engl310_24_synth_base","sil",151.35,151.619,0.269,176.692,50.94,"synth"
"engl310_24_synth_base","sil",153.499,153.589,0.091,176.692,43.415,"synth"
"engl310_24_synth_base","in",153.589,153.784,0.194,176.692,43.725,"synth"
"engl310_24_synth_base","sil",153.784,153.865,0.081,176.692,37.379,"synth"
"engl310_24_synth_base","uh",153.865,154.124,0.259,176.692,74.192,"synth"
"engl310_24_synth_base","sil",154.124,154.208,0.084,176.692,42.753,"synth"
"engl310_24_synth_base","in",155.142,155.405,0.262,176.692,41.186,"synth"
"engl310_24_synth_base","uh",155.405,155.735,0.331,176.692,74.843,"synth"
"engl310_24_synth_base","sil",156.818,157.031,0.214,176.692,28.583,"synth"
"engl310_24_synth_base","sil",158.033,158.633,0.599,176.692,26.154,"synth"
"engl310_24_synth_base","in",158.633,158.96,0.327,176.692,48.853,"synth"
"engl310_24_synth_base","in",159.336,159.566,0.23,176.692,49.123,"synth"
"engl310_24_synth_base","uh",159.566,159.803,0.237,176.692,74.262,"synth"
"engl310_24_synth_base","in",162.023,162.35,0.327,176.692,45.565,"synth"
"engl310_24_synth_base","uh",162.35,162.733,0.383,176.692,77.975,"synth"
"engl310_24_synth_base","uh",163.241,163.462,0.22,176.692,75.472,"synth"
"engl310_24_synth_base","in",165.552,165.912,0.36,176.692,51.491,"synth"
"engl310_24_synth_base","uh",166.489,166.8,0.311,176.692,77.487,"synth"
"engl310_24_synth_base","in",166.8,167.156,0.356,176.692,43.667,"synth"
"engl310_24_synth_base","uh",167.156,167.519,0.363,176.692,78.36,"synth"
"engl310_24_synth_base","in",167.519,167.727,0.208,176.692,42.8,"synth"
"engl310_24_synth_base","sil",167.727,167.834,0.107,176.692,46.033,"synth"
"engl310_24_synth_base","uh",167.834,168.103,0.269,176.692,78.007,"synth"
"engl310_24_synth_base","in",171.678,171.96,0.282,176.692,39.555,"synth"
"engl310_24_synth_base","uh",171.96,172.268,0.308,176.692,72.881,"synth"
"engl310_24_synth_base","sil",173.154,173.203,0.049,176.692,26.101,"synth"
"engl310_24_synth_base","uh",173.203,173.546,0.343,176.692,70.503,"synth"
"engl310_24_synth_base","sil",173.546,173.955,0.408,176.692,26.729,"synth"
"engl310_24_synth_base","in",175.121,175.413,0.292,176.692,30.175,"synth"
